handle,name,category,reviews,rating,reviews_gained,rank_now,rank_change,days_observed,elapsed_days,reviews_per_day
popupsmart,"Popupsmart: AI Popup, A/B Test",store-design-notifications-pop-ups,50,4.8,0,60,0,1e-09,0.0,
price-comparison-funnel,Libautech: Amazon Buy Button,store-design-design-elements-badges-and-icons,50,4.8,0,26,0,1e-09,0.0,
quickbooks-sync-by-myworks,QuickBooks Sync by MyWorks,store-management-finances-accounting,50,4.9,0,4,0,1e-09,0.0,
simesy-estimated-delivery-date,SM Estimated Delivery Date ETA,orders-and-shipping-shipping-solutions-delivery-and-pickup,50,4.7,0,71,0,1e-09,0.0,
bk-reviews,BK Reviews,marketing-and-conversion-social-trust-product-reviews,49,4.0,0,58,0,1e-09,0.0,
customer-review-app,Google Reviews by TrustSync,marketing-and-conversion-marketing-email-marketing,49,5.0,0,26,0,1e-09,0.0,
materials-inventory,Materials Inventory,orders-and-shipping-inventory-inventory-optimization,49,5.0,0,67,0,1e-09,0.0,
pickup-points-pro,Octolize Pickup Points PRO,orders-and-shipping-shipping-solutions-shipping-rates,49,5.0,0,53,0,1e-09,0.0,
resell,Post Purchase Upsell—ReSell,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,49,4.9,0,95,0,1e-09,0.0,
simple-inventory,Simple Inventory Sync,store-management-operations-bulk-editor,49,5.0,0,41,0,1e-09,0.0,
storista-stories,Storista Shoppable Videos UGC,store-design-images-and-media-image-gallery,49,5.0,0,14,0,1e-09,0.0,
wixpa-google-analytics-4,Wixpa Google Analytics 4 (GA4),store-management-operations-analytics,49,5.0,0,57,0,1e-09,0.0,
antla,Antla AI Virtual Try On,store-design-images-and-media-3d-ar-vr,48,5.0,0,2,0,1e-09,0.0,
bsdropshipping,BSDropshipping: Order Fulfill,finding-products-sourcing-options-dropshipping,48,4.7,0,16,0,1e-09,0.0,
coco-ai-cart-recovery,Coco: AI Cart Recovery & Chat,marketing-and-conversion-marketing-sms-marketing,48,4.5,0,40,0,1e-09,0.0,
dear-inventory,Cin7 Core,orders-and-shipping-inventory-inventory-optimization,48,4.6,0,8,0,1e-09,0.0,
disconnect-by-constacloud-1,Constacloud All in 1 Connector,sales-channels-selling-online-marketplaces,48,4.8,0,47,0,1e-09,0.0,
product-rentals-pro,Product Rentals Pro,selling-products-digital-goods-and-services-event-booking,48,5.0,0,16,0,1e-09,0.0,
rh-advance-bulk-tag-editor,RUBIX Bulk Tag Editor,store-management-operations-bulk-editor,48,4.8,0,52,0,1e-09,0.0,
sevdesk,sevdesk Buchhaltung 2027+,store-management-finances-accounting,48,4.2,0,27,0,1e-09,0.0,
store-locator-w3,Store Locator ‑ W3,sales-channels-selling-in-person-store-locator,48,4.6,0,44,0,1e-09,0.0,
surebright-extended-warranty,SureBright Product Protection,orders-and-shipping-returns-and-warranty-warranties-and-insurance,48,4.7,0,11,0,1e-09,0.0,
sync-master-gogo,Inventory Sync ‑ GoGo,sales-channels-selling-in-person-retail,48,4.6,0,22,0,1e-09,0.0,
t1-envios-comercios,T1 Envíos,orders-and-shipping-shipping-solutions-shipping,48,4.8,0,55,0,1e-09,0.0,
under-construction,LaunchX ‑ Under Construction,store-design-storefronts-page-builder,48,4.8,0,72,0,1e-09,0.0,
virtue,Virtue ‑ Charity Donations,marketing-and-conversion-customer-loyalty-donations,48,5.0,0,12,0,1e-09,0.0,
wipeout,Wipeout Hide out of stock,orders-and-shipping-inventory-inventory-optimization,48,5.0,0,63,0,1e-09,0.0,
xb-wishlist,XB Wishlist,marketing-and-conversion-customer-loyalty-wishlists,48,4.8,0,3,0,1e-09,0.0,
bot-protection,Negate ‑ Bot Protection,store-management-security-fraud,47,4.6,0,14,0,1e-09,0.0,
bulk-account-invite-sender,BAIS Bulk Account Invites Send,store-management-security-accounts-and-login,47,4.6,0,60,0,1e-09,0.0,
customer-blacklist,EB Country Blocker Bot Blocker,store-management-security-fraud,47,4.8,0,18,0,1e-09,0.0,
dollar-discounts,Dollarlabs: Ultimate Discounts,marketing-and-conversion-promotions-discounts,47,5.0,0,92,0,1e-09,0.0,
fulfill-tracking,syncX: Order Fulfillment Bulk,store-management-operations-workflow-automation,47,4.7,0,30,0,1e-09,0.0,
hide-price-access-control,SP Hide Price & Access Control,selling-products-pricing-pricing-quotes,47,5.0,0,2,0,1e-09,0.0,
nimbuspost,NimbusPost‑ eCommerce Shipping,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,47,2.9,0,7,0,1e-09,0.0,
paczkomaty-inpost,InPost – Tale Commerce,orders-and-shipping-shipping-solutions-shipping-rates,47,4.7,0,44,0,1e-09,0.0,
selfnamed-cosmetics-on-demand,Selfnamed: Cosmetics on demand,finding-products-sourcing-options-wholesale,47,4.5,0,48,0,1e-09,0.0,
skydropx,Skydropx: Rates and shipping,orders-and-shipping-shipping-solutions-shipping-rates,47,3.7,0,91,0,1e-09,0.0,
square-instagram-feed,Square: Instagram Feed Gallery,store-design-images-and-media-image-gallery,47,5.0,0,8,0,1e-09,0.0,
trakpilot-google-ads-tracking,"Omega Google Ads, GA4 & GTM",store-management-operations-analytics,47,4.8,0,46,0,1e-09,0.0,
arrives-by,ArrivesBy – Delivery Date ETA,orders-and-shipping-shipping-solutions-delivery-and-pickup,46,4.5,0,48,0,1e-09,0.0,
auto-purchase-orders,Auto Purchase Orders,store-management-operations-staff-notifications,46,4.9,0,3,0,1e-09,0.0,
click-and-collect-delivery,GAF ‑ Store Pickup & Delivery,orders-and-shipping-shipping-solutions-delivery-and-pickup,46,4.9,0,85,0,1e-09,0.0,
contrado-print-on-demand,Contrado: Print on Demand,finding-products-sourcing-options-dropshipping,46,4.5,0,21,0,1e-09,0.0,
creativehub,creativehub: Sell Art Prints,finding-products-sourcing-options-print-on-demand-pod,46,4.1,0,61,0,1e-09,0.0,
elite-cart-upsell,Elite Cart Drawer Cart Upsell,marketing-and-conversion-checkout-cart-customization,46,5.0,0,49,0,1e-09,0.0,
evlop-app-builder,Evlop ‑ Mobile app builder,store-design-storefronts-mobile-app-builder,46,4.9,0,13,0,1e-09,0.0,
forge-ai-store-builder,Forge: AI Store Builder,store-design-storefronts-page-builder,46,5.0,0,6,0,1e-09,0.0,
guide-1,Guide Protection + Returns,orders-and-shipping-returns-and-warranty-warranties-and-insurance,46,4.7,0,25,0,1e-09,0.0,
ordertracker,Ordertracker ‑ Track & Upsell,orders-and-shipping-orders-order-tracking,46,4.3,0,33,0,1e-09,0.0,
picture-it,Picture It: AR & Art Previews,store-design-images-and-media-image-gallery,46,4.8,0,5,0,1e-09,0.0,
product-options-addons,Aco ‑ Product Options & Addons,selling-products-custom-products-product-variants,46,5.0,0,35,0,1e-09,0.0,
products-review-app,ReviewXpo Product Reviews App,marketing-and-conversion-social-trust-product-reviews,46,4.9,0,49,0,1e-09,0.0,
promer-creative-studio,Promer AI Ads Creative/Meta Ad,marketing-and-conversion-advertising-ads,46,4.8,0,16,0,1e-09,0.0,
twitter-multi-pixels,"Omega Twitter Pixel,Conversion",marketing-and-conversion-advertising-ads,46,4.4,0,90,0,1e-09,0.0,
yagi-automatic-discount-helper,Yagi Automatic Discount Helper,marketing-and-conversion-promotions-discounts,46,5.0,0,85,0,1e-09,0.0,
betterdocs-knowledgebase,BetterDocs FAQ Knowledge Base,store-management-support-chat,45,4.9,0,18,0,1e-09,0.0,
clickpost-order-edit-cancel,CP: Order Editing & Upsells,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,45,5.0,0,7,0,1e-09,0.0,
fakturoid-invoices,Fakturoid • Integration,store-management-finances-accounting,45,5.0,0,19,0,1e-09,0.0,
growth-suite,Growth Suite Mystery Discounts,marketing-and-conversion-upsell-and-bundles-countdown-timer,45,5.0,0,13,0,1e-09,0.0,
lulu-direct,Lulu Direct,finding-products-sourcing-options-print-on-demand-pod,45,3.4,0,31,0,1e-09,0.0,
mahina-event-calendar,Mahina Event Calendar App,selling-products-digital-goods-and-services-event-booking,45,4.9,0,26,0,1e-09,0.0,
printout-designer,Printout Designer,orders-and-shipping-orders-invoices-and-receipts,45,4.9,0,86,0,1e-09,0.0,
simple-social-login,HIKO Social Login,store-management-security-accounts-and-login,45,4.5,0,47,0,1e-09,0.0,
variantify,Show variants ‑ Variantify,store-design-product-display-collections,45,5.0,0,8,0,1e-09,0.0,
banner-slider,SmartBN: Banner Slider,store-design-images-and-media-image-gallery,44,3.4,0,80,0,1e-09,0.0,
clearsale,ClearSale Fraud Protection,store-management-security-fraud,44,3.8,0,55,0,1e-09,0.0,
cod-order-confirmation-1,Cashfree CODFIRM,selling-products-payments-pay-later,44,4.4,0,12,0,1e-09,0.0,
dc-preorders,DC | Customer Order Limits,marketing-and-conversion-upsell-and-bundles-pre-orders,44,4.8,0,15,0,1e-09,0.0,
fancy-product-design,Fancy Product Designer,selling-products-custom-products-product-variants,44,4.8,0,66,0,1e-09,0.0,
free-shipping-bar-by-bear,Free Shipping Bear,store-design-notifications-banners,44,4.8,0,91,0,1e-09,0.0,
invoicify,Invoicify ‑ Automatic Invoices,orders-and-shipping-orders-invoices-and-receipts,44,4.9,0,83,0,1e-09,0.0,
omnivore,Omnivore for Marketplaces,sales-channels-selling-online-marketplaces,44,4.2,0,45,0,1e-09,0.0,
pal,"PAL ‑ Gift Wrap, Gift Note",marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,44,4.9,0,75,0,1e-09,0.0,
selling-point-gift-card-migrations,Selling Point,marketing-and-conversion-gifts-gift-cards,44,5.0,0,11,0,1e-09,0.0,
vendor-payout,Vendor Payout ‑ Consignment,store-management-operations-workflow-automation,44,4.9,0,46,0,1e-09,0.0,
4seller,4Seller: Order & Inventory,orders-and-shipping-shipping-solutions-shipping,43,5.0,0,1,0,1e-09,0.0,
address-ninja,Address Validation Ninja,orders-and-shipping-shipping-solutions-delivery-and-pickup,43,4.9,0,24,0,1e-09,0.0,
asklayer,Asklayer Survey & NPS for pros,store-management-support-surveys,43,4.9,0,25,0,1e-09,0.0,
boo-eu-withdrawal-button,BOO EU Withdrawal Button,store-management-security-legal,43,4.9,0,14,0,1e-09,0.0,
boxtal,Boxtal ‑ Shipping solution,orders-and-shipping-shipping-solutions-shipping,43,4.4,0,37,0,1e-09,0.0,
custom-pricing-shipping,Discount Depot,finding-products-sourcing-options-wholesale,43,5.0,0,50,0,1e-09,0.0,
discount-genie,Discount Genie,selling-products-pricing-pricing-optimization,43,4.9,0,40,0,1e-09,0.0,
easy-points,easyPoints,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,43,4.2,0,46,0,1e-09,0.0,
easyreviews,EasyReviews ‑ Product Reviews,marketing-and-conversion-social-trust-product-reviews,43,4.7,0,45,0,1e-09,0.0,
firework,Firework Shoppable Video & UGC,store-design-images-and-media-video-and-livestream,43,5.0,0,32,0,1e-09,0.0,
inpost-paczkomaty-1,InPost Paczkomaty Orlen Paczka,orders-and-shipping-shipping-solutions-delivery-and-pickup,43,4.7,0,17,0,1e-09,0.0,
measurement-price-calculator,Ex Custom Price Calculator,selling-products-pricing-pricing-quotes,43,4.6,0,32,0,1e-09,0.0,
merchbees-inventory-value,Merchbees Inventory Value,store-management-finances-accounting,43,4.9,0,74,0,1e-09,0.0,
orderlogic,OrderLogic ‑ Min & Max Limits,marketing-and-conversion-checkout-order-limits,43,4.1,0,45,0,1e-09,0.0,
sourcinbox,SourcinBox‑Dropshipping Agent,finding-products-sourcing-options-dropshipping,43,5.0,0,40,0,1e-09,0.0,
time-tracker,PTT: POS Time Tracker,store-management-finances-accounting,43,4.8,0,7,0,1e-09,0.0,
xflow,XFlow Back in Stock Alert,marketing-and-conversion-marketing-email-marketing,43,5.0,0,11,0,1e-09,0.0,
xpert-importer,PRO Importer For Amazon,sales-channels-selling-online-store-data-importer,43,4.5,0,72,0,1e-09,0.0,
bestapper-mergify,"Mergify: Combine, Merge Orders",orders-and-shipping-orders-order-editing,42,4.5,0,6,0,1e-09,0.0,
careers-page-pro,Careers Page Pro,store-design-notifications-forms,42,4.3,0,47,0,1e-09,0.0,
cartlytics,Cartlytics ‑ Cart Analytics,store-management-operations-analytics,42,4.9,0,13,0,1e-09,0.0,
channel-talk,Channel Sales Chat Bot CRM,store-management-support-helpdesk,42,4.8,0,35,0,1e-09,0.0,
codify-order-cancel,Codify ‑ Order Cancel,orders-and-shipping-orders-order-editing,42,4.0,0,10,0,1e-09,0.0,
depict,Supergrid Collections ‑ Depict,store-design-product-display-collections,42,4.5,0,12,0,1e-09,0.0,
event-ticketing,GM Event Ticketing,selling-products-digital-goods-and-services-event-booking,42,4.9,0,18,0,1e-09,0.0,
flash-downloads,Digital Downloads PDF Flash,selling-products-digital-goods-and-services-digital-products,42,5.0,0,18,0,1e-09,0.0,
ilm-size-chart,ILM Size Chart & Size Guide,selling-products-custom-products-product-variants,42,4.9,0,19,0,1e-09,0.0,
improved-contact-form,AWIO Improved Contact Form,store-design-notifications-forms,42,4.6,0,41,0,1e-09,0.0,
lumise-product-design-tool,Lumise ‑ POD Product Designer,selling-products-custom-products-custom-file-upload,42,3.7,0,68,0,1e-09,0.0,
now-in-stock-3,Mst: Preorder + Back in stock,marketing-and-conversion-upsell-and-bundles-pre-orders,42,4.4,0,48,0,1e-09,0.0,
sales-countup,Sales CountUp,marketing-and-conversion-upsell-and-bundles-stock-alerts,42,5.0,0,74,0,1e-09,0.0,
dropmagic-ai,Dropmagic: AI Store Builder,store-design-storefronts-page-builder,41,4.8,0,31,0,1e-09,0.0,
easy-shipping-protection,Easy Shipping Protection,orders-and-shipping-orders-order-tracking,41,5.0,0,2,0,1e-09,0.0,
embed-contact-form,ECF: Contact Form Builder,store-design-notifications-forms,41,4.9,0,28,0,1e-09,0.0,
ff-factures-france-rapports,FF: Factures Client en France,store-management-finances-taxes,41,5.0,0,5,0,1e-09,0.0,
guarantees-features-icons,GA:Ultimate Trust Badges+Icons,store-design-design-elements-badges-and-icons,41,5.0,0,66,0,1e-09,0.0,
ia-announcement-bar,Oxify Announcement Bar,store-design-notifications-banners,41,4.9,0,12,0,1e-09,0.0,
insureshield,InsureShield & CommerceShield,orders-and-shipping-returns-and-warranty-warranties-and-insurance,41,3.8,0,31,0,1e-09,0.0,
livechat,LiveChat: AI live chat by Text,store-management-support-chat,41,4.4,0,37,0,1e-09,0.0,
lockpro-b2b-access-control,LockPro: Password Protect Lock,store-management-security-accounts-and-login,41,4.9,0,4,0,1e-09,0.0,
metorik,Metorik: Analytics & Reports,marketing-and-conversion-marketing-email-marketing,41,5.0,0,50,0,1e-09,0.0,
packeta,ShipD Labels & Pickup points,orders-and-shipping-shipping-solutions-delivery-and-pickup,41,5.0,0,23,0,1e-09,0.0,
post-to-xero,Hyve ‑ Post to Xero,store-management-finances-accounting,41,5.0,0,8,0,1e-09,0.0,
shiprocket-smart-cart,Fastrr Cart,marketing-and-conversion-checkout-cart-customization,41,5.0,0,33,0,1e-09,0.0,
build-a-gang-sheet,Drip Apps: Build a Gang Sheet,selling-products-custom-products-custom-file-upload,40,4.2,0,24,0,1e-09,0.0,
code-bulk,Code Bulk Discounts,marketing-and-conversion-promotions-discounts,40,4.9,0,39,0,1e-09,0.0,
contribe,Contribe,marketing-and-conversion-customer-loyalty-donations,40,4.8,0,7,0,1e-09,0.0,
easydisplay-product-showcase,"EasyBoost:Carousel, Collection",store-design-product-display-collections,40,5.0,0,19,0,1e-09,0.0,
easygls,GLS Shipping | easyGLS,orders-and-shipping-orders-invoices-and-receipts,40,4.7,0,63,0,1e-09,0.0,
flowmail,WorkflowMail,store-management-operations-workflow-automation,40,5.0,0,4,0,1e-09,0.0,
freshly,Freshly Batch Inventory,orders-and-shipping-inventory-inventory-optimization,40,4.9,0,39,0,1e-09,0.0,
ga-social-media-icons,Social Bar: Social Media Icons,store-design-design-elements-badges-and-icons,40,4.8,0,16,0,1e-09,0.0,
get-a-quote-by-gs,"D: Request a Quote, Hide Price",store-design-notifications-forms,40,3.8,0,64,0,1e-09,0.0,
linkmybooks,Link My Books for Xero & QBO,store-management-operations-analytics,40,4.8,0,17,0,1e-09,0.0,
nabu-redirect-manager,404/301 URL Redirects by Nabu,store-design-site-optimization-seo,40,4.7,0,38,0,1e-09,0.0,
reputon-tiktok-gallery,TikTok Feed ‑ Shoppable Videos,store-design-images-and-media-video-and-livestream,40,4.9,0,11,0,1e-09,0.0,
shopify-counter,Shopify Counter,orders-and-shipping-orders-order-tracking,40,2.1,0,22,0,1e-09,0.0,
sihi-dropshipping-fulfillment,SIHI Dropshipping Fulfillment,finding-products-sourcing-options-dropshipping,40,4.3,0,20,0,1e-09,0.0,
tax-exemption,VAT/ TAX Exemption & invoices,store-management-finances-taxes,40,4.9,0,12,0,1e-09,0.0,
universal-courier-pakistan,Universal Courier Pakistan,orders-and-shipping-shipping-solutions-shipping,40,5.0,0,21,0,1e-09,0.0,
vicify-pre-order,Vicify Preorder now & Presale,marketing-and-conversion-upsell-and-bundles-pre-orders,40,5.0,0,12,0,1e-09,0.0,
wi-add-to-cart-prod,Wi Buy Now: Sticky Add to Cart,marketing-and-conversion-checkout-cart-customization,40,5.0,0,18,0,1e-09,0.0,
advanced-registration,Talon Advanced Registration,store-design-notifications-forms,39,4.9,0,50,0,1e-09,0.0,
age-verification-popup,Smart Age Verification Popup,store-design-notifications-pop-ups,39,4.8,0,16,0,1e-09,0.0,
brandsgateway-app,BrandsGateway‑Fashion Dropship,finding-products-sourcing-options-dropshipping,39,4.3,0,71,0,1e-09,0.0,
branvas,Branvas Private Label Jewelry,finding-products-sourcing-options-dropshipping,39,5.0,0,16,0,1e-09,0.0,
catalogly,Catalogly ‑ PDF Catalog Maker,store-design-images-and-media-image-gallery,39,4.6,0,15,0,1e-09,0.0,
chargeblast,Chargeblast: Block Chargebacks,store-management-security-fraud,39,4.8,0,6,0,1e-09,0.0,
countdownultimate,KILATECH Countdown Timer,marketing-and-conversion-upsell-and-bundles-countdown-timer,39,5.0,0,32,0,1e-09,0.0,
currency-converter-master,Currency Converter ‑ Multicoin,store-design-internationalization-currency-and-translation,39,4.1,0,55,0,1e-09,0.0,
discount-pop-up,Pop Up Discount by MITS,store-design-notifications-pop-ups,39,4.9,0,58,0,1e-09,0.0,
event-calendar-app,Event Calendar: Tickets & RSVP,selling-products-digital-goods-and-services-event-booking,39,4.7,0,34,0,1e-09,0.0,
image-alt-text-optimizer,AltGenius: Alt Text Optimizer,store-design-site-optimization-accessibility,39,4.8,0,32,0,1e-09,0.0,
ot-easy-instagram-feed,"OT: Instagram Feed, Instafeed",store-design-images-and-media-image-gallery,39,4.7,0,34,0,1e-09,0.0,
partnrup-shoppable-video-creator-ugc,partnrUP: Shoppable Video UGC,store-design-images-and-media-video-and-livestream,39,5.0,0,31,0,1e-09,0.0,
pixelfy-facebook-pixels,Pixelfy: Multi Facebook Pixels,marketing-and-conversion-advertising-ads,39,3.9,0,38,0,1e-09,0.0,
popspin,PopSpin ‑ Spin Wheel Popup,store-design-notifications-pop-ups,39,5.0,0,31,0,1e-09,0.0,
product-images-gallery-slider,Generate images AI Images,store-design-images-and-media-image-gallery,39,4.9,0,81,0,1e-09,0.0,
product-samples,Product Samples by Luke,selling-products-pricing-pricing-quotes,39,5.0,0,57,0,1e-09,0.0,
put-it-on-lay-buy,Layaway Control Panel,selling-products-payments-payment-experience,39,4.6,0,18,0,1e-09,0.0,
quantity-break,PriceBazi: Volume Discount,selling-products-pricing-pricing-optimization,39,4.9,0,66,0,1e-09,0.0,
sell-products-by-weight,Filljoy Sell by Weight for POS,sales-channels-selling-in-person-retail,39,4.6,0,23,0,1e-09,0.0,
spec-compare,Bear Specs & Compare,store-design-product-display-product-comparison,39,5.0,0,17,0,1e-09,0.0,
sticky-social-media-icons-bar,B:Instagram Social Media Icons,store-design-design-elements-badges-and-icons,39,4.7,0,41,0,1e-09,0.0,
swipeup,SwipeUp Shoppable Videos Reels,store-design-images-and-media-video-and-livestream,39,4.9,0,28,0,1e-09,0.0,
sync-master,Products Sync Master,store-management-operations-bulk-editor,39,4.9,0,42,0,1e-09,0.0,
terms-and-conditions-pro,Terms and Conditions Check Box,store-management-security-legal,39,4.8,0,26,0,1e-09,0.0,
xboost-trust-badges,XB: Trust Badges & Trust Icons,store-design-design-elements-badges-and-icons,39,5.0,0,17,0,1e-09,0.0,
99minds-gift-card-loyalty-referral,99minds Gift Card & Loyalty,marketing-and-conversion-gifts-gift-cards,38,4.6,0,10,0,1e-09,0.0,
accessibility-assistant,Accessibility Assistant : ADA,store-design-site-optimization-accessibility,38,4.8,0,14,0,1e-09,0.0,
boomgate,BoomGate: Checkout Validation,marketing-and-conversion-checkout-cart-customization,38,5.0,0,7,0,1e-09,0.0,
cali-event-calendar,Calee: Events Calendar Widget,selling-products-digital-goods-and-services-event-booking,38,4.7,0,13,0,1e-09,0.0,
